StateName,DistrictName,blockName,GramPanchayatName,IHHLTotalAsPerDetails,IHHLTotalAch
Karnataka,SHIMOGA,SORAB,SHAKUNAVALLI,1100,1100
Karnataka,SHIMOGA,SORAB,SHIGGA,617,617
Karnataka,SHIMOGA,SORAB,TALAGADDI,910,910
Karnataka,SHIMOGA,SORAB,TALAGUNDA,861,861
Karnataka,SHIMOGA,SORAB,TALLUR,934,934
Karnataka,SHIMOGA,SORAB,TATTURU,1603,1603
Karnataka,SHIMOGA,SORAB,TAVANANDI,701,701
Karnataka,SHIMOGA,SORAB,UDRI,1684,1684
Karnataka,SHIMOGA,SORAB,ULAVI,873,873
Karnataka,SHIMOGA,SORAB,YENNEKOPPA,1176,1176
Karnataka,SHIMOGA,TIRTHAHALLI,AGUMBE,775,775
Karnataka,SHIMOGA,TIRTHAHALLI,ARAGA,832,832
Karnataka,SHIMOGA,TIRTHAHALLI,ARALASURALI,708,708
Karnataka,SHIMOGA,TIRTHAHALLI,AREHALLI,853,853
Karnataka,SHIMOGA,TIRTHAHALLI,BASAVANI,565,565
Karnataka,SHIMOGA,TIRTHAHALLI,BEJJAVALLI,1047,1047
Karnataka,SHIMOGA,TIRTHAHALLI,BHANDYA-KUKKE,612,612
Karnataka,SHIMOGA,TIRTHAHALLI,BIDARAGODU,431,431
Karnataka,SHIMOGA,TIRTHAHALLI,DEMLAPURA,764,764
Karnataka,SHIMOGA,TIRTHAHALLI,DEVANGI,736,736
Karnataka,SHIMOGA,TIRTHAHALLI,GUDDEKOPPA,780,780
Karnataka,SHIMOGA,TIRTHAHALLI,HADIGALLU,643,643
Karnataka,SHIMOGA,TIRTHAHALLI,HANAGERE,521,521
Karnataka,SHIMOGA,TIRTHAHALLI,HAROGULIGE,510,510
Karnataka,SHIMOGA,TIRTHAHALLI,HEDDURU,727,727
Karnataka,SHIMOGA,TIRTHAHALLI,HEGGODU,783,783
Karnataka,SHIMOGA,TIRTHAHALLI,HODALA-ARALAPURA,718,718
Karnataka,SHIMOGA,TIRTHAHALLI,HONNETALU,719,719
Karnataka,SHIMOGA,TIRTHAHALLI,HOSAHALLI,731,731
Karnataka,SHIMOGA,TIRTHAHALLI,HUNCHADAKATTE,724,724
Karnataka,SHIMOGA,TIRTHAHALLI,KANNANGI,982,982
Karnataka,SHIMOGA,TIRTHAHALLI,KONANDURU,1082,1082
